PulseHeight,UpstrokeTime,UpSlope,DownSlope,AUC,SystTime,cfPWV
5316.5498046875,0.193000003695488,75619.9609375,-59809.53515625,7408.6591796875,0.283658236265182,7.0489959905506
9117.490234375,0.194000005722046,137329.796875,-77598.296875,12942.7841796875,0.51054573059082,8.00833343437392
7647.2802734375,0.195000007748604,113629.65625,-66800.6640625,11013.857421875,0.509546637535095,7.97597592369387
6153.45947265625,0.196000009775162,89901.546875,-55260.4765625,9091.2705078125,0.50854754447937,7.94007434520183
8829.1796875,0.194999992847443,131400.125,-83198.7890625,12710.884765625,0.445533454418182,8.03516274651807
7414.8994140625,0.196000009775162,109139.4296875,-71901.3125,10781.96875,0.444534510374069,7.9957537782089
5973.28955078125,0.19700001180172,86869.453125,-59798.79296875,8859.50390625,0.444534510374069,7.95969439010452
5750.1103515625,0.195000007748604,83949.046875,-60200.96875,8731.765625,0.397521048784256,7.97596808709375
8474.69921875,0.192999988794327,125501.6171875,-83600.6875,12605.5615234375,0.394524663686752,8.05921310500363
7128.0791015625,0.194000005722046,104899.203125,-72300.734375,10665.4140625,0.395523458719254,8.01959581795828
9152.619140625,0.193000003695488,139720.421875,-78301.7890625,11876.58203125,0.506549298763275,8.00270147204356
7670.669921875,0.193999990820885,115230.234375,-67401.2578125,10126.080078125,0.506549298763275,7.97158987105763
8875.0087890625,0.194000005722046,133999.734375,-84101.671875,11645.94921875,0.442536592483521,8.02927571498378
7446.35009765625,0.195000007748604,111009.5390625,-72600.546875,9895.23046875,0.442536592483521,7.99056354995908
5993.26025390625,0.196000009775162,87979.8046875,-60248.98046875,8150.8798828125,0.441537648439407,7.95606950761274
8529.099609375,0.19200000166893,128199.9375,-84498.5703125,11535.7158203125,0.39252707362175,8.05619393101955
5774.47998046875,0.194000005722046,85229.3203125,-60601.3671875,8019.83203125,0.394524663686752,7.97207092067403
7165.75,0.193000003695488,106799.5859375,-73100.546875,9774.5400390625,0.393525868654251,8.01490283246931
9181.12890625,0.193000003695488,142249.71875,-79201.21875,10811.6845703125,0.50255286693573,7.99667606407847
7689.1796875,0.192999988794327,116859.625,-68201.0703125,9239.435546875,0.501553773880005,7.96696851633581
8915.650390625,0.194000005722046,136800.5,-85001.09375,10582.1787109375,0.438540786504745,8.02302812491468
7473.70947265625,0.195000007748604,112939.7109375,-73300.75,9009.533203125,0.438540786504745,7.9851036701514
6010.18994140625,0.194999992847443,89229.796875,-60800.5859375,7443.1396484375,0.438540786504745,7.95230177787075
8580.029296875,0.19200000166893,131199.921875,-85498.5546875,10466.91015625,0.389530688524246,8.05082601550821
7200.6103515625,0.193000003695488,108868.921875,-73800.7578125,8884.626953125,0.389530688524246,8.00992010454782
5796.68994140625,0.194000005722046,86549.6328125,-61279.234375,7308.7314453125,0.389530688524246,7.97299868588482
9679.361328125,0.196999996900558,144669.625,-79398.0703125,12826.1875,0.50555020570755,8.22048393216537
8106.34033203125,0.196999996900558,119409.9140625,-68300.6875,10908.5009765625,0.504551112651825,8.17392813531931
6512.52001953125,0.196999996900558,94349.90625,-56540.765625,8999.7734375,0.503551959991455,8.13267489302196
9376.0107421875,0.194999992847443,138099.328125,-85599.140625,12601.3017578125,0.441537648439407,8.27774583073873
7861.240234375,0.196999996900558,114491.7109375,-73798.5546875,10681.94921875,0.440538704395294,8.22522808055689
6322.21044921875,0.196999996900558,90869.9296875,-61301.5703125,8771.7685546875,0.439539730548859,8.17137660959035
9023.1005859375,0.194000005722046,132199.921875,-86001.109375,12502.431640625,0.394524663686752,8.30620159211903
6098.68994140625,0.196000009775162,88020.328125,-61798.7578125,8647.388671875,0.396522253751755,8.19632647726335
7574.8798828125,0.194999992847443,110300.5546875,-74300.7578125,10570.251953125,0.395523458719254,8.25409556084997
9713.349609375,0.194999992847443,146969.421875,-80201.2265625,11763.384765625,0.500554621219635,8.20737151230827
8129.46044921875,0.196000009775162,120909.9140625,-68998.828125,10023.970703125,0.49955552816391,8.16258471256858
9422.30078125,0.194999992847443,140499.71875,-86501.1171875,11539.208984375,0.437541842460632,8.26310180174186
7893.6298828125,0.196000009775162,116262.2421875,-74598.34375,9798.021484375,0.437541842460632,8.21234566223007
6343.56005859375,0.196999996900558,91999.8125,-61771.3046875,8065.80419921875,0.437541842460632,8.16559808088168
9078.46875,0.192999988794327,134900.125,-86998.5234375,11434.947265625,0.39252707362175,8.29547326562548
7614.14990234375,0.194000005722046,112101.0546875,-75101.5546875,9681.8095703125,0.393525868654251,8.24138305098597
6124.93994140625,0.194999992847443,89240.0546875,-62300.60546875,7937.8349609375,0.394524663686752,8.18545189494835
9737.3701171875,0.194000005722046,149329.78125,-81201.2421875,10703.634765625,0.49655818939209,8.19370665570109
8144.65966796875,0.193999975919724,122599.8515625,-69798.625,9142.013671875,0.495559096336365,8.15582727594423
9460.5,0.194999992847443,143339.546875,-87501.125,10480.0146484375,0.43454498052597,8.24781501123954
7919.76025390625,0.194999992847443,118081.6015625,-75300.7734375,8916.560546875,0.433546006679535,8.19903455796789
9127.8994140625,0.192999988794327,137699.921875,-87998.5078125,10370.2373046875,0.390529483556747,8.28012936121121
6360.06982421875,0.195999979972839,93220.0234375,-62458.90234375,7361.84423828125,0.432547062635422,8.15528468245014
7648.599609375,0.194000005722046,114161.625,-75898.1328125,8795.7548828125,0.390529483556747,8.22812604545195
6147.30029296875,0.194999992847443,90479.796875,-62970.5390625,7230.2392578125,0.390529483556747,8.17424344009799
7014.1796875,0.20100000500679,92699.03125,-63100.421875,13058.587890625,0.532526195049286,7.52324580509548
5907.93017578125,0.202000007033348,77390.46875,-54200.89453125,11120.7109375,0.529528856277466,7.49900683234076
4774.69970703125,0.203000009059906,61879.7578125,-44729.7109375,9185.9296875,0.525532424449921,7.47168932991177
6766.3994140625,0.197999984025955,88401.53125,-67300.671875,12818.484375,0.422557532787323,7.53870804134475
5711.26953125,0.199000000953674,74299.65625,-58100.35546875,10882.6328125,0.419560670852661,7.51623454911778
4624.35009765625,0.200999990105629,59809.44921875,-48098.796875,8949.8447265625,0.419560670852661,7.49017589657264
6504.2001953125,0.196999996900558,84701.2890625,-67400.28125,12705.416015625,0.339590847492218,7.52545108606326
5498,0.196999996900558,71499.8515625,-58200.9453125,10760.275390625,0.34158843755722,7.49904671798326
4457.7197265625,0.199000015854836,57820.1953125,-48300.42578125,8818.1201171875,0.345583617687225,7.47521555272556
7044.40966796875,0.200000002980232,94389.4609375,-63701.015625,11996.4599609375,0.529528856277466,7.52444576016509
4784.9599609375,0.203000009059906,62660.02734375,-45019.74609375,8478.123046875,0.521535992622375,7.4767102736953
5926.8203125,0.202000007033348,78599.9375,-54601.2890625,10235.6884765625,0.525532424449921,7.49828044334694
5736.5595703125,0.199000015854836,75660,-58400.1640625,9999.240234375,0.419560670852661,7.51727313787938
6805.7998046875,0.198000013828278,90400.2109375,-68000.875,11758.458984375,0.420559614896774,7.54036327046522
4638.84033203125,0.199999988079071,60680.0546875,-48390.26953125,8243.2646484375,0.418561697006226,7.49016552648142
6551.1005859375,0.196999996900558,86701.3125,-68099.4296875,11641.3828125,0.338592052459717,7.52846072715751
5529.1201171875,0.198000013828278,72999.8515625,-58699.97265625,9873.400390625,0.340589642524719,7.50098875312497
4476.2001953125,0.199000015854836,58740.1171875,-48601.2109375,8108.6591796875,0.344584822654724,7.476392304693
7070.59033203125,0.200000002980232,96269.3359375,-64201.0234375,10931.728515625,0.525532424449921,7.52341812981268
5942.31982421875,0.20100000500679,79849.4453125,-55008.8359375,9348.6826171875,0.522535085678101,7.49742731666901
5759.2001953125,0.199000015854836,77139.4921875,-58898.41796875,9113.751953125,0.418561697006226,7.51837617147331
6841.7705078125,0.198000013828278,92429.5,-68600.4921875,10695.62109375,0.418561697006226,7.54028605804761
4651.20947265625,0.199999988079071,61599.484375,-48761.37109375,7535.185546875,0.417562752962112,7.49013646292914
6595.1796875,0.196000009775162,88900.2109375,-68800.6875,10574.2607421875,0.338592052459717,7.53108721700682
5557.900390625,0.19700001180172,74429.5390625,-59199.98046875,8984.2587890625,0.339590847492218,7.50586067370426
4493.150390625,0.198000013828278,59759.64453125,-49049.94921875,7397.607421875,0.342587232589722,7.47778603810196
7609.27978515625,0.204000011086464,102900.1796875,-62498.94140625,12920.9765625,0.51654040813446,7.90511830039976
6386.31005859375,0.203999996185303,85581.1796875,-53500.6875,10995.5380859375,0.515541315078735,7.86289154514687
5142.5,0.204999998211861,68209.8203125,-44098.86328125,9076.6318359375,0.515541315078735,7.81585573955241
7336.2705078125,0.199999988079071,97799.609375,-67399.25,12690.8115234375,0.442536592483521,7.9695981038889
6166.51953125,0.200999990105629,81840.65625,-58000.74609375,10764.951171875,0.442536592483521,7.91510663166468
4972.43017578125,0.201999992132187,65530.140625,-47899.578125,8845.763671875,0.442536592483521,7.86471120640594
7030.6005859375,0.199000000953674,93400.203125,-67700.09375,12586.939453125,0.393525868654251,8.01004707070682
5918.7998046875,0.198999986052513,78600.4296875,-58401.140625,10649.490234375,0.395523458719254,7.95137641193224
4779.3798828125,0.199999988079071,63299.67578125,-48298.98828125,8718.783203125,0.396522253751755,7.89102285986926
7638.5703125,0.203000009059906,104539.828125,-63000.8125,11855.296875,0.51354306936264,7.8886312730567
6405.60009765625,0.202999994158745,86781.390625,-54000.6953125,10108.2216796875,0.512543976306915,7.84921216574438
5154.0595703125,0.204999998211861,68939.8046875,-44429.91015625,8367.568359375,0.51154488325119,7.80454155130532
7374.91015625,0.198999986052513,99699.9921875,-68101.4609375,11626.443359375,0.440538704395294,7.947576635578
6193.01953125,0.199999988079071,83119.9453125,-58500.75390625,9878.6875,0.439539730548859,7.8988942931945
4989.15966796875,0.200999990105629,66400.2578125,-48280.89453125,8137.5419921875,0.439539730548859,7.85178099385468
7075.6005859375,0.197999998927116,95299.609375,-68498.84375,11517.75390625,0.39252707362175,7.99090674053257
4799.31982421875,0.198999986052513,64209.83203125,-48698.39453125,8007.26171875,0.394524663686752,7.88153533280507
5949.83984375,0.199000000953674,79900.2265625,-58900.171875,9759.13671875,0.394524663686752,7.93471894543169
7662.39990234375,0.203000009059906,106399.1953125,-63701.015625,10790.146484375,0.51054573059082,7.87655797935718
6420.5400390625,0.202999994158745,88021.15625,-54500.703125,9221.4482421875,0.509546637535095,7.8351146069163
7409.57958984375,0.200000002980232,101679.484375,-68701.078125,10562.4453125,0.437541842460632,7.92762949449567
6216.2900390625,0.199999988079071,84550.125,-59099.5859375,8992.86328125,0.437541842460632,7.8832996730583
5003.4501953125,0.200999990105629,67299.671875,-48740.86328125,7429.7666015625,0.436542868614197,7.83527863597277
7117.9599609375,0.197999998927116,97499.8046875,-69201.0859375,10448.755859375,0.390529483556747,7.97072449297505
5978.52978515625,0.199000000953674,81469.5625,-59500.765625,8869.11328125,0.391528278589249,7.91744129626902
4817.2001953125,0.198999986052513,65169.7890625,-49148.58203125,7296.12744140625,0.39252707362175,7.86798962494098
11036.5107421875,0.148999989032745,183899.046875,-96898.75,12981.7724609375,0.512543976306915,7.85132085669383
9275.2900390625,0.150000005960464,151049.5,-83900.4921875,11047.06640625,0.512543976306915,7.832307728039
7480.44970703125,0.151000007987022,118699.953125,-69810.46875,9118.224609375,0.512543976306915,7.81256680789716
10717.5205078125,0.149000018835068,176698.859375,-103097.8671875,12747.2265625,0.453525096178055,7.82891556813942
9019.111328125,0.149999976158142,145789.75,-89501.1484375,10813.2353515625,0.452526152133942,7.81763758768511
7283.60009765625,0.150000005960464,115199.9609375,-74798.5390625,8885.150390625,0.452526152133942,7.80269375613656
10362.8994140625,0.148000001907349,169299.46875,-103301.1328125,12639.681640625,0.372551143169403,7.78689827757803
8739.8896484375,0.148000001907349,140702,-89901.546875,10695.068359375,0.367557138204575,7.77114750613625
7073.5400390625,0.148999989032745,111889.421875,-75200.1875,8756.34765625,0.366558343172073,7.75425963276208
11109.349609375,0.148000001907349,187109.96875,-97701.453125,11916.3681640625,0.509546637535095,7.8779277538798
9328.9501953125,0.150000005960464,153309.265625,-84501.0859375,10159.810546875,0.507548451423645,7.85690533532748
9082.740234375,0.148000001907349,148449.890625,-90300.96875,9927.0703125,0.448530316352844,7.84344871481302
10803.509765625,0.148000001907349,180399.046875,-104100.953125,11683.1396484375,0.450528234243393,7.85600225534902
7328.28955078125,0.150000005960464,116759.53125,-75399.1171875,8176.85693359375,0.447531372308731,7.82683867372032
10461.2890625,0.14699998497963,173199.84375,-104498.234375,11570.732421875,0.359566777944565,7.81237212597259
8812.94921875,0.148000001907349,143501.84375,-90701.359375,9804.814453125,0.356570392847061,7.79626242334709
7124.640625,0.148999989032745,113680.4375,-75798.5234375,8044.7822265625,0.354572802782059,7.77800457180535
11181.5703125,0.148000001907349,190589.453125,-98801.078125,10852.49609375,0.504551112651825,7.90764361587391
10891.0302734375,0.148000001907349,184392.015625,-105201.546875,10620.46484375,0.444534510374069,7.89128909564093
9148.259765625,0.148000001907349,151169.609375,-91198.6484375,9042.12109375,0.443535566329956,7.87291844822752
10563.669921875,0.14699998497963,177599.25,-105600.96875,10503.08203125,0.34158843755722,7.84202984135332
8889.140625,0.147000014781952,146359.078125,-91701.375,8915.701171875,0.336594462394714,7.82537940237809
7177.8095703125,0.147999987006187,115509.53125,-76528,7334.1748046875,0.324608892202377,7.80541354628592
11875.8994140625,0.149000018835068,201270.09375,-100097.9140625,12870.5517578125,0.49655818939209,8.29237645720445
9968.7099609375,0.148999989032745,164912.28125,-86600.7265625,10945.8916015625,0.49655818939209,8.25829418591329
11563.419921875,0.148000001907349,193699.796875,-107198.3828125,12642.1806640625,0.440538704395294,8.29424744769157
9718.91015625,0.149000018835068,159259.4375,-92898.8203125,10716.7802734375,0.440538704395294,8.26430629773157
7837.97021484375,0.148999989032745,125269.765625,-77600.609375,8799.98046875,0.441537648439407,8.22852386523553
9411.0908203125,0.148000001907349,153499.6875,-93501.203125,10602.748046875,0.394524663686752,8.27282599537227
11180.6005859375,0.148000001907349,185299.421875,-107800.21875,12540.125,0.394524663686752,8.31073363073941
7600.9404296875,0.148000001907349,121479.2421875,-78098.2890625,8674.0380859375,0.394524663686752,8.2418459436154
11951.6201171875,0.14699998497963,204510.328125,-101198.484375,11808.787109375,0.493560880422592,8.29425381427385
10025.380859375,0.148999989032745,167101.765625,-87401.515625,10062.0517578125,0.492561757564545,8.26001659588274
11655,0.147000014781952,197199.796875,-108302.171875,11581.16796875,0.437541842460632,8.29844369728342
9787.4296875,0.148000001907349,161860.03125,-93897.828125,9833.583984375,0.436542868614197,8.26689107058171
7887.00048828125,0.148999989032745,126911.7890625,-78241.2421875,8094.44921875,0.437541842460632,8.23092083814388
9488.458984375,0.14699998497963,156099.296875,-94401.609375,9715.07421875,0.390529483556747,8.28345978853415
11283.8798828125,0.145999997854233,189400,-108998.15625,11473.755859375,0.391528278589249,8.31569849798644
12024.708984375,0.14699998497963,208089.421875,-102301.125,10750.2255859375,0.488565325737,8.29599861544516
7656.109375,0.148000001907349,123190.1796875,-78701.2109375,7964.9482421875,0.390529483556747,8.24522800651908
11746.7890625,0.147000014781952,201419.515625,-109400.8203125,10523.203125,0.433546006679535,8.30067380184999
9856.4599609375,0.14699998497963,164509.4375,-94701.4140625,8952.9599609375,0.432547062635422,8.26959933623113
11389.6494140625,0.145999997854233,193699.796875,-110098.71875,10410.310546875,0.385535478591919,8.32155782514592
9568.4501953125,0.145999997854233,159110.03125,-95398.7734375,8829.8876953125,0.384536683559418,8.28762848203066
7713.05029296875,0.147000014781952,124981.5859375,-79561.5703125,7257.88134765625,0.383537888526917,8.24899900280136
12241.9501953125,0.145999997854233,211103.296875,-108797.9609375,13016.787109375,0.519537746906281,7.42607896100994
10284.4609375,0.14699998497963,172810.203125,-94501.21875,11076.9873046875,0.519537746906281,7.39537058453397
8291.62109375,0.148000001907349,135429.40625,-78890.6640625,9142.6484375,0.51753956079483,7.36715726285684
11894.8603515625,0.145000010728836,203399.984375,-115201.6796875,12780.435546875,0.442536592483521,7.41755277335204
10008.69921875,0.145999997854233,167350.25,-100301.09375,10841.85546875,0.440538704395294,7.38714894147877
8081.5400390625,0.148000001907349,131819.5625,-84088.421875,8908.7138671875,0.437541842460632,7.35446011683453
11577.7998046875,0.144999980926514,195799.40625,-115498.046875,12671.462890625,0.268676280975342,7.32017571548131
9763.33984375,0.145999997854233,162399.078125,-100700.515625,10722.662109375,0.268676280975342,7.29147053369698
12321.3193359375,0.145999997854233,215032.0625,-109801.21875,11952.12109375,0.51454222202301,7.44985472947355
7899.66943359375,0.145999997854233,128670.640625,-84601.671875,8779.2421875,0.268676280975342,7.25657549388197
10343.19921875,0.145999997854233,175489.390625,-95301.03125,10190.2294921875,0.51354306936264,7.4173967158835
11990.849609375,0.145000010728836,207899,-116302.28125,11717.1904296875,0.432547062635422,7.44183416090502
10079.91015625,0.145999997854233,170472.890625,-101100.9140625,9956.26171875,0.42955020070076,7.40970780848523
8131.02001953125,0.145999997854233,133619.84375,-84668.4921875,8200.765625,0.426553338766098,7.37528021452059
11688.51953125,0.143999993801117,200499.59375,-116601.109375,11603.44140625,0.269675076007843,7.34240905197567
9844.6494140625,0.144999980926514,165698.890625,-101501.3046875,9833.0517578125,0.268676280975342,7.31353455741389
7956.15966796875,0.145999997854233,130780.0078125,-85188.0078125,8068.072265625,0.268676280975342,7.27745860817474
12399.4990234375,0.144999980926514,219033.09375,-110901.8203125,10889.02734375,0.509546637535095,7.47700521494702
12088.2900390625,0.143999993801117,212599.171875,-117501.515625,10655.3955078125,0.418561697006226,7.46940133264775
10152.080078125,0.144999980926514,173762.484375,-102098.859375,9071.908203125,0.415564835071564,7.43619556990154
11802.3896484375,0.143999993801117,205800.359375,-117901.90625,10536.765625,0.270673871040344,7.37358236307609
9928.919921875,0.143999993801117,169069.96875,-102601.90625,8944.60546875,0.269675076007843,7.33898718724409
8015.13037109375,0.145000010728836,132949.4375,-85938.9765625,7357.8671875,0.268676280975342,7.30248494592752
11170.109375,0.145000010728836,193379.484375,-97801.0625,10978.28125,0.497557312250137,8.1625544955835
12986.55859375,0.142999991774559,228999.53125,-120102.1328125,12678.0458984375,0.442536592483521,8.15061472089593
10910.529296875,0.144999995827675,187459.578125,-104498.234375,10747.4931640625,0.442536592483521,8.13424104642493
8795.560546875,0.145000010728836,146889.84375,-87501.125,8825.0517578125,0.442536592483521,8.11366865913019
12572.529296875,0.142000004649162,219299.359375,-120698.1484375,12573.931640625,0.366558343172073,8.13294816616187
10581.23046875,0.143999993801117,180999.640625,-105101.9375,10631.982421875,0.360565572977066,8.11419981232426
8544.98046875,0.143999993801117,142618.859375,-87998.5078125,8698.138671875,0.356570392847061,8.09261462222289
10987.400390625,0.14300000667572,190680.28125,-105498.2109375,9864.888671875,0.438540786504745,8.15760232965718
8850.150390625,0.145000010728836,148749.703125,-88260.8984375,8119.8681640625,0.438540786504745,8.13402561546739
12690.3701171875,0.142000004649162,224198.765625,-121997.9375,11508.51953125,0.35557159781456,8.15866111941853
10669.880859375,0.141999989748001,184199.828125,-106001.3671875,9744.962890625,0.346582412719727,8.13849923818364
8607.6796875,0.141999989748001,144719.4375,-88800.9453125,7989.4453125,0.338592052459717,8.11482346044157
11064.33984375,0.14300000667572,193989.84375,-106501.375,8984.86328125,0.432547062635422,8.18188341132604
12810.369140625,0.140000015497208,229600.125,-123301.390625,10446.0546875,0.331600487232208,8.18746406407516
10760.4609375,0.141999989748001,187719.34375,-107098.7734375,8860.439453125,0.308628141880035,8.1652940322984
8672.66015625,0.141999989748001,146899.609375,-89650.5703125,7282.7734375,0.296642601490021,8.13889972737965
7990.2001953125,0.185999989509583,116220.46875,-73300.75,11144.873046875,0.50854754447937,7.80834906454987
8773.7001953125,0.172999978065491,128900.1328125,-91498.453125,12719.275390625,0.399518638849258,7.97165292440489
9481.310546875,0.185000002384186,138999.71875,-85099.1484375,13082.1279296875,0.51054573059082,7.85983077460889
7420.94921875,0.171999990940094,108700.78125,-78800.8203125,10776.1328125,0.398519843816757,7.9034175593733
6250.9404296875,0.176999986171722,90230.2890625,-64899.29296875,8970.166015625,0.44952929019928,7.81219823734935
7711.3203125,0.176999986171722,112100.359375,-78398.0859375,10902.322265625,0.44952929019928,7.86872830805814
9133.30078125,0.177000015974045,133600.328125,-91201.3671875,12836.744140625,0.44952929019928,7.92965285678581
6464.5,0.187000006437302,93209.7734375,-60699.16796875,9209.74609375,0.50854754447937,7.7620451675842
6026.5205078125,0.170000016689301,87859.1953125,-65298.69921875,8835.384765625,0.399518638849258,7.83379720133211
8028.89013671875,0.185000002384186,117560.3125,-74100.5625,10258.0673828125,0.50555020570755,7.79240147359707
9535.630859375,0.183999985456467,140899.125,-85998.546875,12017.75390625,0.50555020570755,7.84066541153146
9203.5888671875,0.175999999046326,135699.953125,-92201.3828125,11774.435546875,0.447531372308731,7.90612422862886
7762.82958984375,0.175999999046326,113630.6328125,-79198.8515625,10017.25,0.446532428264618,7.84939915906895
6286.0498046875,0.175999999046326,91249.8125,-65420.765625,8262.30078125,0.447531372308731,7.79723331387915
8854.1904296875,0.171000003814697,131199.921875,-92401.578125,11652.720703125,0.397521048784256,7.94497749480945
6067.71044921875,0.166999995708466,88959.78125,-65899.2734375,8124.70263671875,0.396522253751755,7.8215151217974
9585.4501953125,0.18299999833107,142850.296875,-87100.734375,10953.61328125,0.501553773880005,7.81929530997789
7480.060546875,0.169999986886978,110300.40625,-79600.6328125,9887.5283203125,0.397521048784256,7.88107647465719
6320.6396484375,0.171999990940094,92339.65625,-66120.96875,7554.5712890625,0.443535566329956,7.78071110717697
7813.509765625,0.17399999499321,115240,-80099.2265625,9132.3486328125,0.444534510374069,7.83007482005765
9273.228515625,0.172999978065491,137930.4375,-93101.78125,10712.328125,0.444534510374069,7.88241856575355
7540.59033203125,0.166000008583069,112049.578125,-80400.4453125,8999.07421875,0.393525868654251,7.85885879725918
8937.26953125,0.208000004291534,127829.8203125,-81399.015625,11017.4296875,0.504551112651825,8.17726520135993
8935.9599609375,0.167999982833862,133700.921875,-93601.7890625,10586.337890625,0.393525868654251,7.91818434839724
10628.9609375,0.208000004291534,152900.078125,-94698.59375,12937.8017578125,0.506549298763275,8.23543015860383
6109.89013671875,0.166000008583069,90119.9375,-66518.40625,7414.14697265625,0.391528278589249,7.80443724479887
7214.4599609375,0.208999991416931,102510.046875,-67201.0625,9101.6484375,0.50255286693573,8.1187182693818
8624.16015625,0.203999996185303,122829.828125,-88201.328125,10779.4794921875,0.43454498052597,8.27260462495336
10240.1611328125,0.204999998211861,146300.59375,-102598.8515625,12698.61328125,0.435543924570084,8.34114113618507
6972.82958984375,0.205000013113022,98869.4296875,-72798.5703125,8865.232421875,0.433546006679535,8.20408413276574
6707.10986328125,0.202999994158745,96140.4296875,-73201.140625,8733.146484375,0.39252707362175,8.24167294354813
9819.1005859375,0.203000009059906,140900.171875,-102697.4765625,12586.75,0.394524663686752,8.40365175005208
8282.4208984375,0.203000009059906,118800.4453125,-88398.890625,10657.357421875,0.394524663686752,8.32287306828144
10293.2998046875,0.203999996185303,148800.609375,-103798.046875,11637.69140625,0.432547062635422,8.30910956847405
10665.25,0.208000004291534,155049.484375,-95898.765625,11875.2041015625,0.500554621219635,8.20803976795606
8962.25,0.208000004291534,129359.6015625,-82300.8671875,10132.294921875,0.498556435108185,8.15404289808958
8662.3994140625,0.203999996185303,124589.59375,-89100.7578125,9895.779296875,0.431548118591309,8.24570108656912
8329.208984375,0.203000009059906,120700.8515625,-89401.5390625,9769.8642578125,0.390529483556747,8.29112709890729
9883.7587890625,0.201999992132187,143500.78125,-103998.2421875,11521.2451171875,0.39252707362175,8.36612192345205
6738.7900390625,0.202000007033348,97409.9609375,-73899.140625,8023.57763671875,0.388531893491745,8.21629231126496
10684.6005859375,0.206999987363815,157270.1875,-97097.96875,10814.0361328125,0.493560880422592,8.18028037196385
6998.0595703125,0.203999996185303,100049.6015625,-73598.3671875,8158.662109375,0.430549144744873,8.182234874861
10333.900390625,0.203000009059906,151321.140625,-105001.3515625,10578.123046875,0.42955020070076,8.27221275294663
8689.529296875,0.203999996185303,126449.453125,-90100.765625,9013.1865234375,0.428551256656647,8.21411973452997
9938.4609375,0.201999992132187,146401.1875,-105498.2109375,10457.046875,0.38653427362442,8.32850518230572
6763.54052734375,0.202000007033348,98769.8203125,-74697.953125,7314.8544921875,0.379542708396912,8.19093398816244
8367.30078125,0.201999992132187,122780.0234375,-90600.7734375,8883.4453125,0.383537888526917,8.2595520334377
7816.830078125,0.203000009059906,105199.984375,-67300.671875,13066.2685546875,0.521535992622375,7.79415551119014
6594.02978515625,0.203999996185303,88459.78125,-57900.16015625,11131.3828125,0.519537746906281,7.73652986738723
5340.91015625,0.202999994158745,71290.953125,-47928.875,9198.732421875,0.518538653850555,7.68391784869312
7503.359375,0.20100000500679,100399.2109375,-72401.3203125,12821.720703125,0.447531372308731,7.89358307650941
6342.2001953125,0.20100000500679,84700.0234375,-62298.75,10889.4609375,0.447531372308731,7.82581546861665
5146.669921875,0.200999990105629,68579.9375,-51500.6640625,8959.59375,0.446532428264618,7.75442114540929
7165.0009765625,0.199000000953674,96500.5234375,-72600.546875,12704.94921875,0.399518638849258,7.94838700690008
6068.69921875,0.200000017881393,81800.6171875,-62400.21875,10763.7919921875,0.398519843816757,7.86986591440701
4935.2900390625,0.199000015854836,66579.9453125,-51699.3203125,8825.169921875,0.399518638849258,7.79039227374514
6623.87939453125,0.203000009059906,89569.640625,-58499.0078125,10244.9130859375,0.51654040813446,7.71454758559002
5360.19970703125,0.202000007033348,72050.734375,-48349.765625,8489.75,0.51454222202301,7.66637605576226
7859.25,0.203000009059906,106810.328125,-68201.0703125,12002.2919921875,0.51753956079483,7.76787170021666
7555.9599609375,0.200000017881393,102100.3828125,-73198.953125,11759.8154296875,0.446532428264618,7.85903427134102
6379.5,0.20100000500679,85979.3203125,-62899.32421875,10004.71484375,0.445533454418182,7.79643201935327
5171.2001953125,0.200999990105629,69430.03125,-51960.62890625,8251.9951171875,0.445533454418182,7.73283038829973
7225.201171875,0.199000000953674,98300.3359375,-73500.9453125,11638.828125,0.398519843816757,7.91255963458914
6111.689453125,0.199000015854836,83199.046875,-63199.125,9875.5244140625,0.397521048784256,7.83966626066278
4963.8603515625,0.199000015854836,67499.859375,-52200.8671875,8114.75,0.397521048784256,7.76623820358053
7897.5400390625,0.20100000500679,108419.703125,-68901.28125,10938.017578125,0.51454222202301,7.74131488168913
6650.2099609375,0.20100000500679,90740.046875,-59199.19140625,9358.2275390625,0.512543976306915,7.69231205082216
7605.60986328125,0.200000017881393,103929.4765625,-74198.9375,10697.564453125,0.444534510374069,7.82693734867623
6414.14990234375,0.20100000500679,87299.625,-63600.4296875,9119.7265625,0.444534510374069,7.76924532009275
5193.43017578125,0.200000002980232,70329.9375,-52441.10546875,7544.2294921875,0.443535566329956,7.71112166355464
7283.4697265625,0.198000013828278,100299.6015625,-74301.734375,10572.2998046875,0.396522253751755,7.87647478879945
6153.2197265625,0.197999998927116,84619.9453125,-63898.33203125,8986.9716796875,0.395523458719254,7.80964711806728
4990.8798828125,0.199000015854836,68450.0546875,-52771.1875,7404.14794921875,0.394524663686752,7.7389121935665
11645.470703125,0.159000009298325,184100.609375,-108797.9609375,13113.5263671875,0.507548451423645,7.67089803223128
9804.279296875,0.159999996423721,153140.3125,-93998.40625,11171.888671875,0.507548451423645,7.61268554051598
11294.9501953125,0.159999996423721,178300.421875,-115501.484375,12866.693359375,0.456521958112717,7.70538928076923
9521.400390625,0.159999996423721,148699.890625,-99701.4765625,10928.27734375,0.456521958112717,7.64342041515087
7706.11962890625,0.159999996423721,118989.90625,-82598.2109375,8991.75390625,0.45752090215683,7.57789835705567
9194,0.157999992370605,144799.515625,-99901.6796875,10801.17578125,0.39252707362175,7.67165786368889
